numero_evaluacion,semilla,resultado,exito,colision_estatica,colision_dinamica,fuera_mapa,timeout,pasos_ejecutados,tiempo_navegacion,recompensa_acumulada,longitud_recorrida,distancia_final_meta,eficiencia_navegacion,error_medio_ruta,error_rmse_ruta,error_maximo_ruta,clearance_estatico_minimo,clearance_dinamico_minimo,clearance_total_minimo,clearance_total_promedio,variacion_total_v,variacion_total_omega,esfuerzo_control
43,87042,meta,1,0,0,0,0,310,31.0,-26.74313821514319,10.440409566197873,0.4934451016937204,0.8708035069390477,0.6574544234367364,0.8079977371116466,1.3649683179124856,0.6100801594732498,0.38133707500991393,0.38133707500991393,0.9933820331253705,10.33444080829794,72.01223938167095,13.506686691548769
44,87043,meta,1,0,0,0,0,215,21.5,291.01166017311607,9.415331926164956,0.49655672874054857,1.0506940128297395,0.11326383126232355,0.1331815570146898,0.2976275829482527,0.7006221538785175,0.7894929705536858,0.7006221538785175,1.1759762480574507,6.646934217540023,45.21332317590714,10.250152716940754
45,87044,meta,1,0,0,0,0,196,19.6,-94.40740294019962,7.975015069906597,0.4990357888666263,1.0058017335563432,0.40911464236600537,0.47621342846381937,0.7183285429290702,0.9647083658403198,0.09209191095109343,0.09209191095109343,0.8626233650810776,6.526044702306178,44.29534517086577,8.51403163657052
46,87045,meta,1,0,0,0,0,242,24.200000000000003,370.22725038989813,13.532353384839869,0.496803506031643,1.0225007733175253,0.2778944386269918,0.3440325748570524,0.6616765491352252,0.393307612601413,0.5867739246779841,0.393307612601413,0.8172493033523854,13.944593636713266,56.42303040577098,12.689802621430758
47,87046,meta,1,0,0,0,0,197,19.700000000000003,341.4558864690236,11.103482478363368,0.4960515471213459,1.1358912242997072,0.20130977281438525,0.2243090010466726,0.4377892428811318,0.18957320591926874,1.1519197567969397,0.18957320591926874,1.0051446634591634,7.468772068618942,51.58539141602813,12.117433633422996
48,87047,meta,1,0,0,0,0,285,28.5,152.45793537517943,12.31523442483044,0.496191226393242,1.1374255094116386,0.13180801164916028,0.17305268001067262,0.4595723541499437,0.04067384305197297,0.7268159405180463,0.04067384305197297,0.4957433425523891,20.951674278806962,73.40209649652243,11.097550638776173
49,87048,meta,1,0,0,0,0,151,15.100000000000001,288.6360023716676,7.585728429925834,0.49612931062716614,1.0309020230749484,0.14840680259488886,0.20080481289910887,0.5366867425356795,0.6693561567296532,1.0229486095170985,0.6693561567296532,1.1094122602985148,6.955514932196679,35.50869860709645,7.933301693958029
50,87049,meta,1,0,0,0,0,255,25.5,464.525554004939,15.94019653122388,0.49620978491794243,1.0114946775544935,0.2518177837673753,0.2949791612010486,0.5447526234515729,0.35595289204473257,1.3361467163924945,0.35595289204473257,1.135761629333123,14.138112680410106,67.1649468107149,17.515601328193686
51,87050,meta,1,0,0,0,0,189,18.900000000000002,326.3424384619571,8.44342900373787,0.4995978279673437,1.0675581343307594,0.11147288047702532,0.16710608147557832,0.4829554291535505,0.4897612001797821,1.1735257152857836,0.4897612001797821,1.1413773767247717,5.328461433369563,40.26693395180627,8.591951435242878
52,87051,meta,1,0,0,0,0,170,17.0,275.5116345223653,7.448409049445344,0.499301897176592,1.1139513287683205,0.20299996469745374,0.263501912868272,0.5268107500549872,0.5109060209865514,1.2874861576368466,0.5109060209865514,1.0697294803256963,11.69769714676462,40.94237216133624,6.954498035391911
