metrica,metodo_a,metodo_b,numero_pares,media_a,media_b,mediana_a,mediana_b,diferencia_media_b_menos_a,diferencia_mediana_b_menos_a,estadistico_wilcoxon,p_wilcoxon,rank_biserial_signos_aprox,p_wilcoxon_holm,significativo_0_05_holm
jerk_angular_rms_rad_s3,A* + DWA,A* + TD3,200,17.372560250427224,51.8621208372921,16.02561406635985,52.26052818928366,34.48956058686488,35.14905029449912,0.0,1.4361464127613523e-34,1.0,1.4361464127613522e-33,1
jerk_angular_rms_rad_s3,A* + DWA,A* + SAC-R,200,17.372560250427224,45.270443961127114,16.02561406635985,45.54351409415693,27.897883710699883,28.436974681899315,0.0,1.4361464127613523e-34,1.0,1.4361464127613522e-33,1
jerk_angular_rms_rad_s3,A* + DWA,A* + SAC-PO-TTC,200,17.372560250427224,45.3623876421113,16.02561406635985,45.47333823130215,27.989827391684074,29.008709563902187,1.0,1.4579385692155708e-34,0.99,1.4361464127613522e-33,1
jerk_angular_rms_rad_s3,A* + DWA,A* + SAC-UPO-TTC,200,17.372560250427224,46.452471153689956,16.02561406635985,46.556004035556995,29.079910903262736,30.177008228571538,3.0,1.5025132576170275e-34,0.98,1.4361464127613522e-33,1
jerk_angular_rms_rad_s3,A* + TD3,A* + SAC-R,200,51.8621208372921,45.270443961127114,52.26052818928366,45.54351409415693,-6.591676876164997,-7.190316228410293,1129.0,1.3569264923645235e-27,-0.79,8.141558954187141e-27,1
jerk_angular_rms_rad_s3,A* + TD3,A* + SAC-PO-TTC,200,51.8621208372921,45.3623876421113,52.26052818928366,45.47333823130215,-6.499733195180803,-6.502746653798113,1197.0,3.361757245554184e-27,-0.73,1.680878622777092e-26,1
jerk_angular_rms_rad_s3,A* + TD3,A* + SAC-UPO-TTC,200,51.8621208372921,46.452471153689956,52.26052818928366,46.556004035556995,-5.409649683602149,-5.677465829918837,1841.0,1.291506724435284e-23,-0.72,5.166026897741136e-23,1
jerk_angular_rms_rad_s3,A* + SAC-R,A* + SAC-PO-TTC,200,45.270443961127114,45.3623876421113,45.54351409415693,45.47333823130215,0.09194368098419446,0.4097435191106058,9580.0,0.5663197465341486,0.05,0.5663197465341486,0
jerk_angular_rms_rad_s3,A* + SAC-R,A* + SAC-UPO-TTC,200,45.270443961127114,46.452471153689956,45.54351409415693,46.556004035556995,1.1820271925628487,1.1104367363946537,6624.0,2.911208640990475e-05,0.3,8.733625922971425e-05,1
jerk_angular_rms_rad_s3,A* + SAC-PO-TTC,A* + SAC-UPO-TTC,200,45.3623876421113,46.452471153689956,45.47333823130215,46.556004035556995,1.0900835115786542,0.7151714404995673,7273.0,0.0007029842930219301,0.19,0.0014059685860438602,1
esfuerzo_control_medio,A* + DWA,A* + TD3,200,0.437931516471977,0.7125880473292995,0.4359152996061808,0.6837783531118742,0.27465653085732245,0.25579098643014064,104.0,6.822926523433194e-34,0.95,6.822926523433194e-33,1
esfuerzo_control_medio,A* + DWA,A* + SAC-R,200,0.437931516471977,0.5082387818840295,0.4359152996061808,0.5085802645768318,0.07030726541205252,0.07175135118487738,3333.0,2.4875996884356376e-16,0.65,1.4925598130613826e-15,1
esfuerzo_control_medio,A* + DWA,A* + SAC-PO-TTC,200,0.437931516471977,0.4807331470503085,0.4359152996061808,0.49714803190657764,0.04280163057833157,0.05876987157290056,4790.0,1.37989994395213e-10,0.53,6.899499719760651e-10,1
