condicion,semilla,metodo,resultado,exito,colision_estatica,colision_dinamica,fuera_mapa,timeout,pasos,tiempo_simulado_s,recompensa_acumulada,distancia_inicial_meta_m,distancia_final_meta_m,progreso_normalizado,longitud_astar_m,longitud_trayectoria_m,exceso_longitud_m,eficiencia_geometrica,spl,error_medio_ruta_m,error_rmse_ruta_m,error_maximo_ruta_m,clearance_estatico_minimo_m,clearance_dinamico_minimo_m,clearance_total_minimo_m,clearance_total_percentil_5_m,clearance_total_promedio_m,hubo_casi_colision_real,eventos_casi_colision_real,pasos_en_casi_colision,tiempo_en_casi_colision_s,fraccion_tiempo_casi_colision,pasos_en_riesgo_total,tiempo_en_riesgo_total_s,ttc_real_minimo_s,pasos_ttc_menor_1s,tiempo_ttc_menor_1s_s,eventos_ttc_menor_1s,velocidad_lineal_media_m_s,velocidad_angular_abs_media_rad_s,numero_paradas,variacion_total_v,variacion_total_omega,aceleracion_lineal_rms_m_s2,aceleracion_angular_rms_rad_s2,jerk_lineal_rms_m_s3,jerk_angular_rms_rad_s3,cambios_signo_omega,esfuerzo_control_medio,tiempo_preparacion_ms,tiempo_control_total_ms,tiempo_ciclo_medio_ms,inferencia_actor_media_ms,inferencia_actor_p95_ms,inferencia_actor_p99_ms,procesamiento_paso_medio_ms,numero_parametros,huella_escenario,huella_dinamicos_iniciales,clearance_predicho_minimo_m,clearance_predicho_promedio_m,clearance_futuro_real_minimo_m,error_mae_clearance_predicho_m,ttc_predicho_minimo_s,ttc_predicho_promedio_s,error_mae_ttc_predicho_condicional_s,fraccion_colision_predicha,brier_colision_predicha,precision_colision_predicha,recall_colision_predicha,f1_colision_predicha,probabilidad_colision_media,probabilidad_colision_maxima,brier_probabilidad_colision,ece_probabilidad_colision,probabilidad_casi_colision_media,probabilidad_casi_colision_maxima,brier_probabilidad_casi_colision,ece_probabilidad_casi_colision,clearance_cvar_minimo_m,clearance_cvar_promedio_m,ttc_cvar_minimo_s,ttc_cvar_promedio_s,penalizacion_predictiva_media,velocidad_cierre_predicha_maxima_m_s,latencia_observacion_pasos,sigma_posicion_observacion_m,sigma_velocidad_observacion_m_s,numero_muestras_monte_carlo
incertidumbre_severa,170000,A* + SAC-PO-TTC,meta,1,0,0,0,0,252,25.200000000000003,421.258513307735,13.336014146776996,0.4989655681235232,0.9625851050672354,15.260238624692168,14.266930333621348,-0.9933082910708197,1.0,1.0,0.08676874213052464,0.13943109373119617,0.43746074014087943,0.2958381243436192,0.6544390729598767,0.2958381243436192,0.42491841782015366,0.7587691932808467,0,0,0,0.0,0.0,0,0.0,2.0828194461719347,0,0.0,0,0.56620863484029,0.3524186285619166,8,15.830073052896502,69.85308767501265,0.9277583347620879,3.124267644987881,13.537498349208308,43.503271197135525,81,0.5951029280281522,143.91640199755784,2819.491372865741,11.188457828832306,2.5553732621552796,3.371146805147873,3.7085776991443717,8.633084566677026,275476,d309b9ba248d887219d83f4e6754c0004591f9f5ebb63d9238b8a5f43db031eb,4b5f92f73eeb3084aaf412face4284b087b74f656d081fb728541b387c1dfb3b,-0.08121423149810758,2.173275578694216,0.6544390729598767,0.20543224042764657,1.9190325418616079,1.9190325418616079,nan,0.003968253968253968,0.003968253968253968,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02873172459764049,1.2718736006106335,nan,nan,nan,nan
incertidumbre_severa,170000,A* + SAC-UPO-TTC,meta,1,0,0,0,0,256,25.6,373.8301194231228,13.336014146776996,0.4939205468058226,0.9629634056045755,15.260238624692168,14.395368314095933,-0.8648703105962348,1.0,1.0,0.2081995816807518,0.24323460403199473,0.3871295624677247,0.2970094541826598,0.7084451868177711,0.2970094541826598,0.4151478499510748,0.8793623400756834,0,0,0,0.0,0.0,0,0.0,4.951347511614689,0,0.0,0,0.5623794597609763,0.3462101662115856,8,18.27548517735923,66.18403454213403,1.0054082725190627,2.9765643298282853,14.963995459533415,42.71175890724188,74,0.5854858601801971,133.2173199916724,1724.0142319060396,6.734430593382967,2.613741429456695,3.4567502480058465,4.284471993742042,4.120689163926272,275476,d309b9ba248d887219d83f4e6754c0004591f9f5ebb63d9238b8a5f43db031eb,4b5f92f73eeb3084aaf412face4284b087b74f656d081fb728541b387c1dfb3b,-0.5537579015049289,1.7512480463559907,0.7084451868177711,0.6597037067108682,1.1,1.6923076923076925,nan,0.05078125,0.05078125,0.0,nan,nan,0.013997395833333334,0.8333333333333334,0.007080078125000001,0.013997395833333334,0.021484375,1.0,0.012152777777777778,0.021484375,-0.36577812345904226,1.9285768228298457,1.1500000000000001,1.7000000000000002,0.19625971957363308,2.412568200443359,3.0,0.08,0.12,12.0
incertidumbre_severa,170001,A* + SAC-PO-TTC,meta,1,0,0,0,0,266,26.6,326.63919878643566,12.636151319374397,0.4996163691677945,0.96046134961982,14.431323634740147,13.608955329754188,-0.8223683049859591,1.0,1.0,0.19493980780033643,0.24294420144340081,0.4668154797255665,0.39165084838533903,0.7989531527993223,0.39165084838533903,0.5242560989697044,1.0129949823678794,0,0,0,0.0,0.0,0,0.0,1.1811349486973997,0,0.0,0,0.5116576411647065,0.3819520512826853,12,17.429308073562808,74.43413413092495,0.9614237668621094,3.15241745278395,13.776738494681899,46.507658683117846,73,0.5559994781214137,128.65760500426404,2344.642553041922,8.814445688127526,2.0175364850565116,2.299083502293797,2.6241897976433455,6.7969092030710145,275476,c9e55be3f9333f1b3c7751758d6bc078338cd08b8754dfee0825fe19dc27f683,75ad77d32ab7fbbfc1c93bf18e5b40020823d06315e1735594a7f59f122fb825,-0.38150594184373643,1.787221622488613,0.7989531527993223,0.2636465169172686,1.409725446647693,1.7057807933317224,nan,0.02631578947368421,0.02631578947368421,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08698728374641512,1.557434388178378,nan,nan,nan,nan
incertidumbre_severa,170001,A* + SAC-UPO-TTC,meta,1,0,0,0,0,301,30.1,392.41089537590545,12.636151319374397,0.498315712375033,0.9605642810235273,14.431323634740147,14.493577297525821,0.06225366278567357,0.995704741382495,0.995704741382495,0.30364015982559084,0.35360736900336504,0.693319741037902,0.019994054716270637,2.6549764895311627,0.019994054716270637,0.127394843526916,1.2792962203133316,0,0,0,0.0,0.0,0,0.0,6.087775061562108,0,0.0,0,0.48155189139113846,0.29055882994351645,8,15.2769636913313,79.88768153022974,0.8183103007191526,3.0189929204704753,9.991120689430335,51.60841392719004,121,0.4837007030012862,126.50696199852973,1762.4343861098168,5.855263741228628,2.1804639106760253,2.7239390037721023,3.1305900047300383,3.6747998305526024,275476,c9e55be3f9333f1b3c7751758d6bc078338cd08b8754dfee0825fe19dc27f683,75ad77d32ab7fbbfc1c93bf18e5b40020823d06315e1735594a7f59f122fb825,0.7714899538416856,3.0841309155865084,2.6549764895311627,0.9587065812083669,nan,nan,nan,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1588787195083035,3.3232652963485925,nan,nan,0.0,2.939385340047127,3.0,0.08,0.12,12.0
incertidumbre_severa,170002,A* + SAC-PO-TTC,meta,1,0,0,0,0,221,22.1,419.0054317031144,12.264779414572986,0.4952234026530335,0.959622314767063,13.221044171328476,12.401843423906689,-0.8192007474217871,1.0,1.0,0.16244471656819784,0.20255187570511196,0.44049433159319296,0.13914385760932135,1.3403242711609495,0.13914385760932135,0.30257212389470955,1.1674871172495112,0,0,0,0.0,0.0,0,0.0,5.543429773001087,0,0.0,0,0.561211523437931,0.29706861186663014,16,9.390709926977156,56.307077248767015,0.6962418191518441,2.9498265406251947,8.814057341100392,43.99177248808436,64,0.5821901665705395,132.5408989941934,2459.580657974584,11.129324244228886,2.043474769420981,2.5581610098015517,2.761727588949725,9.085849474807906,275476,0f8820cbb3333e1af64931dec1aa9428265992465ab8b0a46428ffe5785f2984,6f93e54c229429ca76ecefe9fc92d2d102a5b316ddab2af147872f4dd3d53985,0.4763191123957875,2.782747034599453,1.3403242711609495,0.1795095713830658,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0027261854765089177,1.0787509441563747,nan,nan,nan,nan
incertidumbre_severa,170002,A* + SAC-UPO-TTC,meta,1,0,0,0,0,260,26.0,311.21327471380516,12.264779414572986,0.4952853521326768,0.9596172637606364,13.221044171328476,12.281003683727292,-0.9400404876011841,1.0,1.0,0.30826207944932454,0.36046844327737654,0.5794763490427683,0.14303507717995168,0.9424736785481302,0.14303507717995168,0.2267302588971687,1.0049454916195928,0,0,0,0.0,0.0,0,0.0,2.317060916234647,0,0.0,0,0.47236925645974653,0.268892313919451,10,12.5057686362964,69.00233764585573,0.7922989077033338,2.9923218077725333,10.621051646811361,47.945652960255615,106,0.47526158323178624,131.33792499138508,1453.706647909712,5.591179415037354,2.0477301767991425,2.511464848794276,2.6431450436939485,3.5434492382382112,275476,0f8820cbb3333e1af64931dec1aa9428265992465ab8b0a46428ffe5785f2984,6f93e54c229429ca76ecefe9fc92d2d102a5b316ddab2af147872f4dd3d53985,-0.5502869303597323,1.869602040357868,0.9424736785481302,0.3525354593328216,1.5000000000000002,1.7750000000000004,nan,0.046153846153846156,0.046153846153846156,nan,nan,nan,0.00576923076923077,0.3333333333333333,0.0009615384615384616,0.005769230769230769,0.01346153846153846,0.4166666666666667,0.002564102564102564,0.013461538461538462,-0.30154931730143764,1.9840627605195542,1.5000000000000002,1.7750000000000004,0.14562249847425462,2.0821994546306297,3.0,0.08,0.12,12.0
incertidumbre_severa,170003,A* + SAC-PO-TTC,meta,1,0,0,0,0,212,21.200000000000003,308.7223544021465,9.583627303351484,0.49976978980452547,0.9478517085457038,9.742597090430525,9.528469056434055,-0.21412803399647018,1.0,1.0,0.1280373009024582,0.19336951630238985,0.514253854730764,1.02701583153212,0.6590678848342844,0.6590678848342844,0.7751724294922728,1.332047583865071,0,0,0,0.0,0.0,0,0.0,2.800543176640802,0,0.0,0,0.4494995703043482,0.4009016788830401,7,15.283009777287756,67.01631661802529,1.0046521309511725,3.4293988731641223,15.505850183337008,49.33725415586519,60,0.49057976255375885,126.93386299361009,2196.0560539155267,10.358754971299655,1.9957998298401813,2.085731345869135,2.4743022081383943,8.362955141459473,275476,25ecd488a312b6c8eb52440fa9bb00e63f302f787ead44736bb91ae7141d0465,054a776d5622802dba23eb8f1d54a410fa96b6c6aaa8a7c6574d46454f29d6a7,-0.16697803933011635,1.170668647519049,0.6590678848342844,0.21216162704713493,1.6671336819597562,1.6671336819597562,nan,0.0047169811320754715,0.0047169811320754715,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.03778951559165354,1.139746199542857,nan,nan,nan,nan
incertidumbre_severa,170003,A* + SAC-UPO-TTC,meta,1,0,0,0,0,294,29.400000000000002,136.2452005500972,9.583627303351484,0.4976587931520616,0.9480719797004183,9.742597090430525,11.128264517608876,1.3856674271783511,0.8754821630106175,0.8754821630106175,0.3626085798529226,0.518936190457583,1.1703006594235026,1.02701583153212,0.9594683206497376,0.9594683206497376,0.971540789910177,1.4510452748368317,0,0,0,0.0,0.0,0,0.0,2.029016385407815,0,0.0,0,0.37854431435642044,0.364249299516027,18,18.517409466215078,77.29026106670499,0.947038207466977,3.0206701739136887,14.256870676662302,47.86090564622845,85,0.428150336511857,131.16550700215157,1664.0892341238214,5.660167463006195,2.097901003544146,2.6275573429302312,2.8260931732074823,3.5622664594620495,275476,25ecd488a312b6c8eb52440fa9bb00e63f302f787ead44736bb91ae7141d0465,054a776d5622802dba23eb8f1d54a410fa96b6c6aaa8a7c6574d46454f29d6a7,-0.7273250165560631,0.9990359445459741,0.9594683206497376,0.5287387540062899,1.2000000000000002,1.7250000000000003,nan,0.08163265306122448,0.08163265306122448,0.0,nan,nan,0.012188208616780044,0.5833333333333334,0.002858087679516251,0.012188208616780046,0.02806122448979591,0.9166666666666666,0.008999433106575963,0.028061224489795915,-0.616241014131989,1.1543647518255158,1.2000000000000002,1.7250000000000003,0.2772601002559224,2.855965955001294,3.0,0.08,0.12,12.0
incertidumbre_severa,170004,A* + SAC-PO-TTC,meta,1,0,0,0,0,214,21.400000000000002,344.84829285357534,11.41397640462854,0.49668176968655753,0.9564847733971883,12.07191685074772,11.401343173707552,-0.6705736770401671,1.0,1.0,0.1777878143195714,0.2445701667780085,0.5781811529698402,0.31759390983150704,0.8557939021814213,0.31759390983150704,0.3535323397006375,1.0897734428364618,0,0,0,0.0,0.0,0,0.0,2.773334208314291,0,0.0,0,0.5328262053217949,0.36547398239952966,6,19.26603340418002,63.5570581891574,1.1847402541301364,3.2639255244854266,16.852027322817243,47.2496224651758,64,0.5339287130365387,127.03784300538246,2314.7789150680183,10.816723902187,2.39441964061872,2.8095803456380963,3.168393196974648,8.42230426156828,275476,ae3ee73700b6f8be94097db98448bd202866b31213b7fa6b791f1575f906751c,732f33df3d5af5be4740a9a71af821a5d2d44f3e235bbc554096519cd9a38b3b,-0.231577998128062,1.5523094869408203,0.8557939021814213,0.20306927577907552,1.731246215107966,1.752953446436802,nan,0.009345794392523364,0.009345794392523364,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.038573251431670307,1.2728380715532772,nan,nan,nan,nan
incertidumbre_severa,170004,A* + SAC-UPO-TTC,meta,1,0,0,0,0,213,21.3,324.11080844117566,11.41397640462854,0.49934468648665126,0.9562514702339704,12.07191685074772,11.949552116987734,-0.12236473375998536,1.0,1.0,0.2789655678300367,0.4027981839574374,0.9455774510207816,0.253566707844916,0.8797603968003911,0.253566707844916,0.2692094296306381,1.1685312579618132,0,0,0,0.0,0.0,0,0.0,6.715969543269239,0,0.0,0,0.5610655284720607,0.3753418273928667,1,17.911918772677403,64.28846995951608,1.1025076734724288,3.305399554919361,16.530196159771826,49.14909036617533,67,0.5696998769193155,122.71131700254045,1201.7714281391818,5.642119380935125,2.106328798524113,2.556480208295397,2.970949076698161,3.535790582411013,275476,ae3ee73700b6f8be94097db98448bd202866b31213b7fa6b791f1575f906751c,732f33df3d5af5be4740a9a71af821a5d2d44f3e235bbc554096519cd9a38b3b,-0.23552890173921026,1.2847250423726975,0.8797603968003911,0.43067932422538735,1.7000000000000002,1.8200000000000003,nan,0.023474178403755867,0.023474178403755867,nan,nan,nan,0.0035211267605633804,0.25,0.0006846635367762128,0.0035211267605633804,0.008215962441314553,0.3333333333333333,0.001793166405842462,0.008215962441314553,-0.17857209046920994,1.4059304748284616,1.7000000000000002,1.8200000000000003,0.11242913000775258,2.55703519041675,3.0,0.08,0.12,12.0
