condicion,semilla,metodo,resultado,exito,colision_estatica,colision_dinamica,fuera_mapa,timeout,pasos,tiempo_simulado_s,recompensa_acumulada,distancia_inicial_meta_m,distancia_final_meta_m,progreso_normalizado,longitud_astar_m,longitud_trayectoria_m,exceso_longitud_m,eficiencia_geometrica,spl,error_medio_ruta_m,error_rmse_ruta_m,error_maximo_ruta_m,clearance_estatico_minimo_m,clearance_dinamico_minimo_m,clearance_total_minimo_m,clearance_total_percentil_5_m,clearance_total_promedio_m,hubo_casi_colision_real,eventos_casi_colision_real,pasos_en_casi_colision,tiempo_en_casi_colision_s,fraccion_tiempo_casi_colision,pasos_en_riesgo_total,tiempo_en_riesgo_total_s,ttc_real_minimo_s,pasos_ttc_menor_1s,tiempo_ttc_menor_1s_s,eventos_ttc_menor_1s,velocidad_lineal_media_m_s,velocidad_angular_abs_media_rad_s,numero_paradas,variacion_total_v,variacion_total_omega,aceleracion_lineal_rms_m_s2,aceleracion_angular_rms_rad_s2,jerk_lineal_rms_m_s3,jerk_angular_rms_rad_s3,cambios_signo_omega,esfuerzo_control_medio,tiempo_preparacion_ms,tiempo_control_total_ms,tiempo_ciclo_medio_ms,inferencia_actor_media_ms,inferencia_actor_p95_ms,inferencia_actor_p99_ms,procesamiento_paso_medio_ms,numero_parametros,huella_escenario,huella_dinamicos_iniciales,clearance_predicho_minimo_m,clearance_predicho_promedio_m,clearance_futuro_real_minimo_m,error_mae_clearance_predicho_m,ttc_predicho_minimo_s,ttc_predicho_promedio_s,error_mae_ttc_predicho_condicional_s,fraccion_colision_predicha,brier_colision_predicha,precision_colision_predicha,recall_colision_predicha,f1_colision_predicha,probabilidad_colision_media,probabilidad_colision_maxima,brier_probabilidad_colision,ece_probabilidad_colision,probabilidad_casi_colision_media,probabilidad_casi_colision_maxima,brier_probabilidad_casi_colision,ece_probabilidad_casi_colision,clearance_cvar_minimo_m,clearance_cvar_promedio_m,ttc_cvar_minimo_s,ttc_cvar_promedio_s,penalizacion_predictiva_media,velocidad_cierre_predicha_maxima_m_s,latencia_observacion_pasos,sigma_posicion_observacion_m,sigma_velocidad_observacion_m_s,numero_muestras_monte_carlo
incertidumbre_moderada,170000,A* + SAC-PO-TTC,meta,1,0,0,0,0,251,25.1,434.84691117667796,13.336014146776996,0.49941530389287553,0.9625513816649952,15.260238624692168,14.233430046107353,-1.0268085785848147,1.0,1.0,0.0916774484584422,0.14090765660609683,0.4348990634725505,0.28773812672652666,0.6825536528474277,0.28773812672652666,0.4213356477494186,0.7752951357061453,0,0,0,0.0,0.0,0,0.0,2.300420253955504,0,0.0,0,0.5671272030511487,0.32487159119288167,5,13.568829080871573,59.277802664041516,0.8316092186150977,2.7869880714490214,11.424697674037873,40.315179395559724,73,0.5829194457171136,126.44752000051085,2652.850382044562,10.569125028065985,2.354643159904016,2.8242629996384494,3.2846559915924445,8.214481868161968,275476,d309b9ba248d887219d83f4e6754c0004591f9f5ebb63d9238b8a5f43db031eb,4b5f92f73eeb3084aaf412face4284b087b74f656d081fb728541b387c1dfb3b,-0.06392455713867184,2.210616409195883,0.6825536528474277,0.17568554480440002,1.9069884548125928,1.9069884548125928,nan,0.00398406374501992,0.00398406374501992,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.030635024104429,1.1320660492036172,nan,nan,nan,nan
incertidumbre_moderada,170000,A* + SAC-UPO-TTC,meta,1,0,0,0,0,252,25.200000000000003,386.3574076458277,13.336014146776996,0.49541473054946594,0.9628513643509297,15.260238624692168,14.415492051818857,-0.8447465728733103,1.0,1.0,0.19916513580506326,0.23131228013049998,0.3597184314392248,0.3088174567569807,0.6844233239047554,0.3088174567569807,0.46098984450883546,0.8753434044247025,0,0,0,0.0,0.0,0,0.0,5.234668797373355,0,0.0,0,0.5721117954915743,0.3668387612608808,5,14.624135932802178,63.893912045285106,0.888918991275884,2.939071648015671,11.866868571427572,39.06304382290574,64,0.6192763538786784,126.55752900172956,1504.7912262089085,5.971393754797256,2.28187946887042,3.1005258017103183,3.5473162707057795,3.6895142859268364,275476,d309b9ba248d887219d83f4e6754c0004591f9f5ebb63d9238b8a5f43db031eb,4b5f92f73eeb3084aaf412face4284b087b74f656d081fb728541b387c1dfb3b,-0.6317193762875133,1.7565276057566748,0.6844233239047554,0.6345082675049412,1.3000000000000003,1.73,nan,0.03968253968253968,0.03968253968253968,0.0,nan,nan,0.00992063492063492,0.8333333333333334,0.004464285714285715,0.00992063492063492,0.017857142857142856,0.9166666666666666,0.008156966490299825,0.017857142857142856,-0.4044498976420486,1.9331207352441437,1.3000000000000003,1.7433333333333336,0.1659306282944458,2.822294238822246,1.0,0.04,0.06,12.0
incertidumbre_moderada,170001,A* + SAC-PO-TTC,meta,1,0,0,0,0,261,26.1,320.786657692928,12.636151319374397,0.49824578323806634,0.9605698150769901,14.431323634740147,13.596922964905371,-0.8344006698347766,1.0,1.0,0.19556150052437735,0.2412144907853554,0.4668154797255665,0.36074323142276665,0.8421811996923332,0.36074323142276665,0.4480104588987268,0.991719733989436,0,0,0,0.0,0.0,0,0.0,1.4123350418740797,0,0.0,0,0.5210008916962006,0.3633504324310755,3,15.184195763588516,70.4127837538719,0.8781056266650638,3.0642299652130043,11.638633870817943,43.22347069496096,56,0.553610262077175,128.73233399295714,2465.92933696229,9.448005122460883,2.563563294925502,2.563556990935467,2.836140789440831,6.88444182753538,275476,c9e55be3f9333f1b3c7751758d6bc078338cd08b8754dfee0825fe19dc27f683,75ad77d32ab7fbbfc1c93bf18e5b40020823d06315e1735594a7f59f122fb825,-0.37866132216260406,1.7997857564418929,0.8421811996923332,0.2522514973458426,1.5056199706682631,1.8337033022150755,nan,0.02681992337164751,0.02681992337164751,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10325937259546279,1.1896203893042623,nan,nan,nan,nan
incertidumbre_moderada,170001,A* + SAC-UPO-TTC,meta,1,0,0,0,0,300,30.0,391.9737503385174,12.636151319374397,0.4940919572529503,0.9608985406422458,14.431323634740147,14.439881339641047,0.00855770490090002,0.9994073562864116,0.9994073562864116,0.29426532801124106,0.3453841837497726,0.693748647675509,0.01614818636993426,2.6105303926398635,0.01614818636993426,0.15139805872903966,1.2806054591414453,0,0,0,0.0,0.0,0,0.0,6.087775061562108,0,0.0,0,0.48136732920045344,0.291073094509542,8,14.26519625110032,73.68507020324469,0.7804046756054188,2.8739924320020416,9.395010687776246,48.48159697230613,105,0.48127301637684655,129.47463399905246,1722.4432292132406,5.741477430710802,2.1687257070152555,2.468855455663288,2.649942918069428,3.5727517236955464,275476,c9e55be3f9333f1b3c7751758d6bc078338cd08b8754dfee0825fe19dc27f683,75ad77d32ab7fbbfc1c93bf18e5b40020823d06315e1735594a7f59f122fb825,0.6277372334277197,3.1431641523709684,2.6105303926398635,0.875684912197692,nan,nan,nan,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1642586269197996,3.359385095723166,nan,nan,0.0,2.970339693258701,1.0,0.04,0.06,12.0
incertidumbre_moderada,170002,A* + SAC-PO-TTC,meta,1,0,0,0,0,219,21.900000000000002,419.16117207381944,12.264779414572986,0.49395045469544097,0.9597261036665259,13.221044171328476,12.418400798236293,-0.8026433730921827,1.0,1.0,0.16640994697284264,0.20814143636781787,0.4557611984889736,0.14567858342693707,1.2831573433442331,0.14567858342693707,0.3131919985471283,1.1674182809722102,0,0,0,0.0,0.0,0,0.0,5.054148879721025,0,0.0,0,0.5670948521596132,0.29811379859504633,8,7.829290535493405,53.81694461554288,0.6239260414599299,2.8734240543225833,6.916595429893469,43.94669537587607,64,0.590946138533332,132.31338399054948,2467.0382740005152,11.265014949774043,2.121830415315543,2.364390691218432,2.4394786811899394,9.143184534458499,275476,0f8820cbb3333e1af64931dec1aa9428265992465ab8b0a46428ffe5785f2984,6f93e54c229429ca76ecefe9fc92d2d102a5b316ddab2af147872f4dd3d53985,0.26966152152347084,2.8075226495713594,1.2831573433442331,0.16192883462747906,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0037709871972206525,0.9602317643558778,nan,nan,nan,nan
incertidumbre_moderada,170002,A* + SAC-UPO-TTC,meta,1,0,0,0,0,223,22.3,392.95818582355724,12.264779414572986,0.4989922144651413,0.9593150273968857,13.221044171328476,12.198249013661094,-1.0227951576673817,1.0,1.0,0.1783887609497325,0.20016264084285876,0.3509316902002,0.14120084886598516,1.3446495240485352,0.14120084886598516,0.2312696866835902,1.0951825137961153,0,0,0,0.0,0.0,0,0.0,2.199988129269572,0,0.0,0,0.5470325371845111,0.261709347773644,5,11.470223680123363,58.184652499109504,0.831864300446586,2.9822110274498295,11.356244759783417,46.678239614953306,69,0.5260240706751372,131.0990439960733,1288.8326350221178,5.779518542700079,2.054203098854927,2.2348260041326284,2.3884295628522523,3.7253154438451523,275476,0f8820cbb3333e1af64931dec1aa9428265992465ab8b0a46428ffe5785f2984,6f93e54c229429ca76ecefe9fc92d2d102a5b316ddab2af147872f4dd3d53985,-0.5497096463246784,2.23666550716588,1.3446495240485352,0.36757441839658855,1.5000000000000002,1.6800000000000002,nan,0.02242152466367713,0.02242152466367713,nan,nan,nan,0.0037369207772795215,0.25,0.0007473841554559045,0.0037369207772795215,0.007100149476831091,0.5,0.0019618834080717485,0.00710014947683109,-0.23131649226518228,2.3539613748246566,1.5000000000000002,1.6800000000000002,0.08473352334638595,2.0834669883566237,1.0,0.04,0.06,12.0
incertidumbre_moderada,170003,A* + SAC-PO-TTC,meta,1,0,0,0,0,202,20.200000000000003,349.08514313982505,9.583627303351484,0.49284914341304187,0.9485738408002691,9.742597090430525,9.501169432375233,-0.24142765805529187,1.0,1.0,0.17692299409832724,0.25207190774633736,0.597283872762219,1.02701583153212,1.0581681247102486,1.02701583153212,1.1108641089939855,1.4243394570636316,0,0,0,0.0,0.0,0,0.0,3.5711460977591383,0,0.0,0,0.4703984174126234,0.3779183369046907,3,11.99955401186461,58.98597234226763,0.8823654819052803,3.1964444490422403,11.272792519434304,47.398069213211095,59,0.4978039990465146,128.67346199345775,2134.6052819571923,10.5673528809762,2.1171414893147036,2.3325749505602285,2.44821317930473,8.450211391661496,275476,25ecd488a312b6c8eb52440fa9bb00e63f302f787ead44736bb91ae7141d0465,054a776d5622802dba23eb8f1d54a410fa96b6c6aaa8a7c6574d46454f29d6a7,0.49067535692694364,1.2887301332754109,1.0581681247102486,0.16091523164717048,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0013530277608051527,1.4263203568166365,nan,nan,nan,nan
incertidumbre_moderada,170003,A* + SAC-UPO-TTC,meta,1,0,0,0,0,330,33.0,140.32670534843777,9.583627303351484,0.49670660747000966,0.9481713351586296,9.742597090430525,12.455958343623633,2.713361253193108,0.7821635896380376,0.7821635896380376,0.37479901587334485,0.5037647839222679,1.2377827289249481,1.02701583153212,0.9999234049225496,0.9999234049225496,1.0142414142396463,1.4995728713372989,0,0,0,0.0,0.0,0,0.0,2.2687573386991318,0,0.0,0,0.37750955789746715,0.4388406136615033,10,18.08722177753865,75.88161183334887,0.8883251900128474,2.726283867844327,10.770700014434542,40.45308135302996,71,0.4985563190189206,127.45094600541051,1836.668412797735,5.5656618569628336,2.0338219485534923,2.22070315212477,2.2734710297663696,3.5318399084093413,275476,25ecd488a312b6c8eb52440fa9bb00e63f302f787ead44736bb91ae7141d0465,054a776d5622802dba23eb8f1d54a410fa96b6c6aaa8a7c6574d46454f29d6a7,-0.6819829864311917,1.381372997837307,0.9999234049225496,0.3920320199282174,1.1,1.6999999999999997,nan,0.0696969696969697,0.0696969696969697,0.0,nan,nan,0.010353535353535354,0.5,0.0025883838383838386,0.010353535353535353,0.021464646464646464,0.8333333333333334,0.007638888888888888,0.02146464646464646,-0.5207648233533158,1.519055742165142,1.3000000000000003,1.7130434782608694,0.21435310018997994,2.8833564887997754,1.0,0.04,0.06,12.0
incertidumbre_moderada,170004,A* + SAC-PO-TTC,meta,1,0,0,0,0,208,20.8,336.60183260194,11.41397640462854,0.49344777302448944,0.9567681099441919,12.07191685074772,11.483662615826102,-0.5882542349216173,1.0,1.0,0.1740393695748529,0.24147663043653023,0.5790477906272469,0.31014202434131044,0.7704255297014518,0.31014202434131044,0.3432678520285845,1.0213278022013978,0,0,0,0.0,0.0,0,0.0,2.6220437870818314,0,0.0,0,0.5521580665561263,0.3750447759565969,3,16.136847893337688,57.95902411118149,1.0657510803302224,3.106327236717318,14.101007078445548,46.385015891644436,46,0.5652779501978321,126.68254500022158,2113.560883939499,10.161350403555284,2.118190677720122,2.3393929499434303,2.410441311076284,8.043159725835162,275476,ae3ee73700b6f8be94097db98448bd202866b31213b7fa6b791f1575f906751c,732f33df3d5af5be4740a9a71af821a5d2d44f3e235bbc554096519cd9a38b3b,-0.02939361816117192,1.5175035065197169,0.7704255297014518,0.14484362531625516,1.9663274980265157,1.9663274980265157,nan,0.004807692307692308,0.004807692307692308,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.024321089753386847,1.131405520260178,nan,nan,nan,nan
incertidumbre_moderada,170004,A* + SAC-UPO-TTC,meta,1,0,0,0,0,215,21.5,363.85515024932823,11.41397640462854,0.49739775860860513,0.9564220442573456,12.07191685074772,11.706612623952743,-0.36530422679497576,1.0,1.0,0.1617060785546166,0.21294298004021042,0.5655201751516465,0.2562955111955505,1.0114172241559223,0.2562955111955505,0.2851492665603966,1.0844734622207743,0,0,0,0.0,0.0,0,0.0,5.5344560805382415,0,0.0,0,0.5445378936913835,0.3321341842989069,4,12.987154927514993,58.12920009419321,0.9011521831567141,3.048435107452492,13.06933453039307,46.645481011712235,67,0.5425716977094489,125.29517599614337,1187.277930759592,5.522222933765544,2.0532046457573903,2.2402000991860405,2.3703021788969636,3.469018288008154,275476,ae3ee73700b6f8be94097db98448bd202866b31213b7fa6b791f1575f906751c,732f33df3d5af5be4740a9a71af821a5d2d44f3e235bbc554096519cd9a38b3b,-0.3189185573625257,1.3413736287426585,1.0114172241559223,0.4228673210486316,1.8000000000000003,1.866666666666667,nan,0.013953488372093023,0.013953488372093023,nan,nan,nan,0.0011627906976744186,0.08333333333333333,9.689922480620155e-05,0.0011627906976744186,0.0034883720930232553,0.08333333333333333,0.0002906976744186046,0.0034883720930232553,0.1747393233542078,1.47597945965012,1.8000000000000003,1.866666666666667,0.049874240581238315,2.455590943160577,1.0,0.04,0.06,12.0
