numero_evaluacion,semilla,resultado,exito,colision_estatica,colision_dinamica,fuera_mapa,timeout,pasos_ejecutados,tiempo_navegacion,recompensa_acumulada,longitud_recorrida,distancia_final_meta,eficiencia_navegacion,error_medio_ruta,error_rmse_ruta,error_maximo_ruta,clearance_estatico_minimo,clearance_dinamico_minimo,clearance_total_minimo,clearance_total_promedio,variacion_total_v,variacion_total_omega,esfuerzo_control
27,132026,meta,1,0,0,0,0,218,21.8,281.526416582556,8.382652613060992,0.49793412932356845,1.0631570638925945,0.11262673066879664,0.15598990713207253,0.3973068801920216,0.16261416910537763,1.027642538187557,0.16261416910537763,1.2920087491077965,10.80495694259939,54.54600671366788,8.003083709774733
28,132027,meta,1,0,0,0,0,250,25.0,366.8368622142441,10.944352812771319,0.4979217458131651,1.029591186308418,0.13310482347363295,0.1668677723096777,0.37205396184801653,0.4951249796711722,1.3112550433338108,0.4951249796711722,1.0332277235723366,11.52037425223624,69.09878475982696,11.489800905284861
29,132028,meta,1,0,0,0,0,247,24.700000000000003,441.8768668977913,13.088340734361974,0.4935225928168327,1.0889764060538343,0.14066451994916707,0.17704355127142196,0.4492853372814194,0.5053872327222063,0.9744010573417552,0.5053872327222063,1.3157497727535794,15.136308729068304,59.10524137099273,11.847090201598855
30,132029,meta,1,0,0,0,0,220,22.0,423.97143520067146,11.77287794658787,0.4986742880541293,1.0621442201298192,0.13885242682837506,0.17571185431571212,0.4820684485146249,0.5085313230399932,1.3021378421682934,0.5085313230399932,1.2996360316715108,10.511299317101912,55.12064370326698,11.890342046854736
31,132030,colision_dinamica,0,0,1,0,0,195,19.5,-434.69571770652914,9.276705137014673,11.679593209021805,nan,0.33970571238463043,0.3984289321699884,0.6667721380104954,0.3139005560370003,-0.01604443480680995,-0.01604443480680995,0.7486836937661852,12.961094929062527,44.1611051062122,8.583931486051545
32,132031,meta,1,0,0,0,0,214,21.400000000000002,409.1135590397402,12.001208265071343,0.4946562215974895,1.0546432848495166,0.12701270403143985,0.1526267290699271,0.3176568364716421,0.2978432558727141,1.2813032522879588,0.2978432558727141,1.3467495490245793,12.245021849064507,50.49929611478,11.876371980318797
33,132032,meta,1,0,0,0,0,312,31.200000000000003,473.6510358562217,17.054489042802597,0.49570775752414564,1.0773986859270872,0.2532205227148263,0.2865801603177442,0.5130322873975747,0.01745311293318791,0.8257748013177042,0.01745311293318791,0.947986801928135,22.312992143523118,77.7354402527213,15.780095015063015
34,132033,meta,1,0,0,0,0,159,15.9,217.80783830898875,6.988686652766402,0.49860063275667216,1.112465810288779,0.20991539804307086,0.23451509320610603,0.38667086912124066,0.4759507429331794,0.8567373506403326,0.4759507429331794,1.2469506519318254,11.598751116736075,38.21590921394527,6.270501015562566
35,132034,meta,1,0,0,0,0,229,22.900000000000002,151.03965589533732,14.81128734793514,0.49675245986654154,0.904341131479631,0.3506306689616398,0.4805697549855356,0.949284800433964,0.3874453480344101,0.31270561017954285,0.31270561017954285,1.0167769994567744,12.499698789256964,45.8725466475822,18.873300584491908
36,132035,meta,1,0,0,0,0,157,15.700000000000001,-346.7645400216991,7.3498543370605764,0.49751957331770746,1.0574532782773303,0.4153255659786125,0.4983087572286533,0.7699132916459739,0.22215049612272475,0.10137346235680567,0.10137346235680567,0.4759015681096405,11.371482444634129,43.648918787203726,7.999556794710393
